clean_file,noisy_file
spectrograms/clean/p271_088.npy,spectrograms/noisy/p271_088.npy
spectrograms/clean/p376_158.npy,spectrograms/noisy/p376_158.npy
spectrograms/clean/p251_126.npy,spectrograms/noisy/p251_126.npy
spectrograms/clean/p343_344.npy,spectrograms/noisy/p343_344.npy
spectrograms/clean/p228_172.npy,spectrograms/noisy/p228_172.npy
spectrograms/clean/p274_017.npy,spectrograms/noisy/p274_017.npy
spectrograms/clean/p374_180.npy,spectrograms/noisy/p374_180.npy
spectrograms/clean/p241_083.npy,spectrograms/noisy/p241_083.npy
spectrograms/clean/p286_394.npy,spectrograms/noisy/p286_394.npy
spectrograms/clean/p310_199.npy,spectrograms/noisy/p310_199.npy
spectrograms/clean/p323_162.npy,spectrograms/noisy/p323_162.npy
spectrograms/clean/p345_088.npy,spectrograms/noisy/p345_088.npy
spectrograms/clean/p341_145.npy,spectrograms/noisy/p341_145.npy
spectrograms/clean/p243_011.npy,spectrograms/noisy/p243_011.npy
spectrograms/clean/p304_263.npy,spectrograms/noisy/p304_263.npy
spectrograms/clean/p286_402.npy,spectrograms/noisy/p286_402.npy
spectrograms/clean/p260_113.npy,spectrograms/noisy/p260_113.npy
spectrograms/clean/p339_394.npy,spectrograms/noisy/p339_394.npy
spectrograms/clean/p343_366.npy,spectrograms/noisy/p343_366.npy
spectrograms/clean/p374_270.npy,spectrograms/noisy/p374_270.npy
spectrograms/clean/p306_210.npy,spectrograms/noisy/p306_210.npy
spectrograms/clean/p234_066.npy,spectrograms/noisy/p234_066.npy
spectrograms/clean/p248_066.npy,spectrograms/noisy/p248_066.npy
spectrograms/clean/p316_159.npy,spectrograms/noisy/p316_159.npy
spectrograms/clean/p278_282.npy,spectrograms/noisy/p278_282.npy
spectrograms/clean/p308_375.npy,spectrograms/noisy/p308_375.npy
spectrograms/clean/p301_002.npy,spectrograms/noisy/p301_002.npy
spectrograms/clean/p265_317.npy,spectrograms/noisy/p265_317.npy
spectrograms/clean/p363_036.npy,spectrograms/noisy/p363_036.npy
spectrograms/clean/p226_115.npy,spectrograms/noisy/p226_115.npy
spectrograms/clean/p246_253.npy,spectrograms/noisy/p246_253.npy
spectrograms/clean/p244_292.npy,spectrograms/noisy/p244_292.npy
spectrograms/clean/p279_275.npy,spectrograms/noisy/p279_275.npy
spectrograms/clean/p248_372.npy,spectrograms/noisy/p248_372.npy
spectrograms/clean/p299_225.npy,spectrograms/noisy/p299_225.npy
spectrograms/clean/p256_223.npy,spectrograms/noisy/p256_223.npy
spectrograms/clean/p307_311.npy,spectrograms/noisy/p307_311.npy
spectrograms/clean/p247_258.npy,spectrograms/noisy/p247_258.npy
spectrograms/clean/p308_281.npy,spectrograms/noisy/p308_281.npy
spectrograms/clean/p260_062.npy,spectrograms/noisy/p260_062.npy
spectrograms/clean/p247_081.npy,spectrograms/noisy/p247_081.npy
spectrograms/clean/p245_055.npy,spectrograms/noisy/p245_055.npy
spectrograms/clean/p228_108.npy,spectrograms/noisy/p228_108.npy
spectrograms/clean/p259_007.npy,spectrograms/noisy/p259_007.npy
spectrograms/clean/p274_214.npy,spectrograms/noisy/p274_214.npy
spectrograms/clean/p271_430.npy,spectrograms/noisy/p271_430.npy
spectrograms/clean/p306_049.npy,spectrograms/noisy/p306_049.npy
spectrograms/clean/p259_375.npy,spectrograms/noisy/p259_375.npy
spectrograms/clean/p298_275.npy,spectrograms/noisy/p298_275.npy
spectrograms/clean/p245_164.npy,spectrograms/noisy/p245_164.npy
spectrograms/clean/p258_120.npy,spectrograms/noisy/p258_120.npy
spectrograms/clean/p307_031.npy,spectrograms/noisy/p307_031.npy
spectrograms/clean/p287_223.npy,spectrograms/noisy/p287_223.npy
spectrograms/clean/p305_058.npy,spectrograms/noisy/p305_058.npy
spectrograms/clean/p246_125.npy,spectrograms/noisy/p246_125.npy
spectrograms/clean/p265_046.npy,spectrograms/noisy/p265_046.npy
spectrograms/clean/p260_249.npy,spectrograms/noisy/p260_249.npy
spectrograms/clean/p283_302.npy,spectrograms/noisy/p283_302.npy
spectrograms/clean/p246_279.npy,spectrograms/noisy/p246_279.npy
spectrograms/clean/p255_349.npy,spectrograms/noisy/p255_349.npy
spectrograms/clean/p270_452.npy,spectrograms/noisy/p270_452.npy
spectrograms/clean/p284_408.npy,spectrograms/noisy/p284_408.npy
spectrograms/clean/p265_211.npy,spectrograms/noisy/p265_211.npy
spectrograms/clean/p305_422.npy,spectrograms/noisy/p305_422.npy
spectrograms/clean/p302_047.npy,spectrograms/noisy/p302_047.npy
spectrograms/clean/p284_001.npy,spectrograms/noisy/p284_001.npy
spectrograms/clean/p239_418.npy,spectrograms/noisy/p239_418.npy
spectrograms/clean/p230_349.npy,spectrograms/noisy/p230_349.npy
spectrograms/clean/p308_361.npy,spectrograms/noisy/p308_361.npy
spectrograms/clean/p234_217.npy,spectrograms/noisy/p234_217.npy
spectrograms/clean/p272_293.npy,spectrograms/noisy/p272_293.npy
spectrograms/clean/p351_352.npy,spectrograms/noisy/p351_352.npy
spectrograms/clean/p273_434.npy,spectrograms/noisy/p273_434.npy
spectrograms/clean/p314_298.npy,spectrograms/noisy/p314_298.npy
spectrograms/clean/p266_049.npy,spectrograms/noisy/p266_049.npy
spectrograms/clean/p259_083.npy,spectrograms/noisy/p259_083.npy
spectrograms/clean/p281_090.npy,spectrograms/noisy/p281_090.npy
spectrograms/clean/p268_129.npy,spectrograms/noisy/p268_129.npy
spectrograms/clean/p343_041.npy,spectrograms/noisy/p343_041.npy
spectrograms/clean/p248_136.npy,spectrograms/noisy/p248_136.npy
spectrograms/clean/p259_401.npy,spectrograms/noisy/p259_401.npy
spectrograms/clean/p363_328.npy,spectrograms/noisy/p363_328.npy
spectrograms/clean/p251_151.npy,spectrograms/noisy/p251_151.npy
spectrograms/clean/p339_289.npy,spectrograms/noisy/p339_289.npy
spectrograms/clean/p234_010.npy,spectrograms/noisy/p234_010.npy
spectrograms/clean/p376_051.npy,spectrograms/noisy/p376_051.npy
spectrograms/clean/p244_189.npy,spectrograms/noisy/p244_189.npy
spectrograms/clean/p361_194.npy,spectrograms/noisy/p361_194.npy
spectrograms/clean/p310_327.npy,spectrograms/noisy/p310_327.npy
spectrograms/clean/p361_047.npy,spectrograms/noisy/p361_047.npy
spectrograms/clean/p265_150.npy,spectrograms/noisy/p265_150.npy
spectrograms/clean/p270_086.npy,spectrograms/noisy/p270_086.npy
spectrograms/clean/p270_206.npy,spectrograms/noisy/p270_206.npy
spectrograms/clean/p266_412.npy,spectrograms/noisy/p266_412.npy
spectrograms/clean/p278_025.npy,spectrograms/noisy/p278_025.npy
spectrograms/clean/p239_454.npy,spectrograms/noisy/p239_454.npy
spectrograms/clean/p258_208.npy,spectrograms/noisy/p258_208.npy
spectrograms/clean/p269_070.npy,spectrograms/noisy/p269_070.npy
spectrograms/clean/p347_089.npy,spectrograms/noisy/p347_089.npy
spectrograms/clean/p343_301.npy,spectrograms/noisy/p343_301.npy
spectrograms/clean/p256_138.npy,spectrograms/noisy/p256_138.npy
spectrograms/clean/p339_355.npy,spectrograms/noisy/p339_355.npy
spectrograms/clean/p227_121.npy,spectrograms/noisy/p227_121.npy
spectrograms/clean/p276_090.npy,spectrograms/noisy/p276_090.npy
spectrograms/clean/p279_327.npy,spectrograms/noisy/p279_327.npy
spectrograms/clean/p314_349.npy,spectrograms/noisy/p314_349.npy
spectrograms/clean/p364_104.npy,spectrograms/noisy/p364_104.npy
spectrograms/clean/p304_059.npy,spectrograms/noisy/p304_059.npy
spectrograms/clean/p287_269.npy,spectrograms/noisy/p287_269.npy
spectrograms/clean/p279_360.npy,spectrograms/noisy/p279_360.npy
spectrograms/clean/p227_094.npy,spectrograms/noisy/p227_094.npy
spectrograms/clean/p237_169.npy,spectrograms/noisy/p237_169.npy
spectrograms/clean/p293_363.npy,spectrograms/noisy/p293_363.npy
spectrograms/clean/p306_056.npy,spectrograms/noisy/p306_056.npy
spectrograms/clean/p302_134.npy,spectrograms/noisy/p302_134.npy
spectrograms/clean/p260_150.npy,spectrograms/noisy/p260_150.npy
spectrograms/clean/p301_220.npy,spectrograms/noisy/p301_220.npy
spectrograms/clean/p302_119.npy,spectrograms/noisy/p302_119.npy
spectrograms/clean/p263_146.npy,spectrograms/noisy/p263_146.npy
spectrograms/clean/p364_309.npy,spectrograms/noisy/p364_309.npy
spectrograms/clean/p277_007.npy,spectrograms/noisy/p277_007.npy
spectrograms/clean/p269_288.npy,spectrograms/noisy/p269_288.npy
spectrograms/clean/p230_065.npy,spectrograms/noisy/p230_065.npy
spectrograms/clean/p265_296.npy,spectrograms/noisy/p265_296.npy
spectrograms/clean/p271_408.npy,spectrograms/noisy/p271_408.npy
spectrograms/clean/p247_008.npy,spectrograms/noisy/p247_008.npy
spectrograms/clean/p341_165.npy,spectrograms/noisy/p341_165.npy
spectrograms/clean/p250_366.npy,spectrograms/noisy/p250_366.npy
spectrograms/clean/p283_286.npy,spectrograms/noisy/p283_286.npy
spectrograms/clean/p334_234.npy,spectrograms/noisy/p334_234.npy
spectrograms/clean/p292_232.npy,spectrograms/noisy/p292_232.npy
spectrograms/clean/p239_299.npy,spectrograms/noisy/p239_299.npy
spectrograms/clean/p230_127.npy,spectrograms/noisy/p230_127.npy
spectrograms/clean/p295_029.npy,spectrograms/noisy/p295_029.npy
spectrograms/clean/p243_185.npy,spectrograms/noisy/p243_185.npy
spectrograms/clean/p228_128.npy,spectrograms/noisy/p228_128.npy
spectrograms/clean/p264_395.npy,spectrograms/noisy/p264_395.npy
spectrograms/clean/p336_148.npy,spectrograms/noisy/p336_148.npy
spectrograms/clean/p268_204.npy,spectrograms/noisy/p268_204.npy
spectrograms/clean/p345_290.npy,spectrograms/noisy/p345_290.npy
spectrograms/clean/p305_059.npy,spectrograms/noisy/p305_059.npy
spectrograms/clean/p305_207.npy,spectrograms/noisy/p305_207.npy
spectrograms/clean/p341_153.npy,spectrograms/noisy/p341_153.npy
spectrograms/clean/p339_062.npy,spectrograms/noisy/p339_062.npy
spectrograms/clean/p270_010.npy,spectrograms/noisy/p270_010.npy
spectrograms/clean/p304_120.npy,spectrograms/noisy/p304_120.npy
spectrograms/clean/p364_224.npy,spectrograms/noisy/p364_224.npy
spectrograms/clean/p292_363.npy,spectrograms/noisy/p292_363.npy
spectrograms/clean/p298_099.npy,spectrograms/noisy/p298_099.npy
spectrograms/clean/p274_194.npy,spectrograms/noisy/p274_194.npy
spectrograms/clean/p270_057.npy,spectrograms/noisy/p270_057.npy
spectrograms/clean/p260_328.npy,spectrograms/noisy/p260_328.npy
spectrograms/clean/p306_166.npy,spectrograms/noisy/p306_166.npy
spectrograms/clean/p239_187.npy,spectrograms/noisy/p239_187.npy
spectrograms/clean/p312_178.npy,spectrograms/noisy/p312_178.npy
spectrograms/clean/p323_043.npy,spectrograms/noisy/p323_043.npy
spectrograms/clean/p286_066.npy,spectrograms/noisy/p286_066.npy
spectrograms/clean/p245_214.npy,spectrograms/noisy/p245_214.npy
spectrograms/clean/p285_323.npy,spectrograms/noisy/p285_323.npy
spectrograms/clean/p246_064.npy,spectrograms/noisy/p246_064.npy
spectrograms/clean/p264_180.npy,spectrograms/noisy/p264_180.npy
spectrograms/clean/p243_068.npy,spectrograms/noisy/p243_068.npy
spectrograms/clean/p333_012.npy,spectrograms/noisy/p333_012.npy
spectrograms/clean/p347_301.npy,spectrograms/noisy/p347_301.npy
spectrograms/clean/p360_001.npy,spectrograms/noisy/p360_001.npy
spectrograms/clean/p279_235.npy,spectrograms/noisy/p279_235.npy
spectrograms/clean/p310_218.npy,spectrograms/noisy/p310_218.npy
spectrograms/clean/p304_042.npy,spectrograms/noisy/p304_042.npy
spectrograms/clean/p305_308.npy,spectrograms/noisy/p305_308.npy
spectrograms/clean/p284_376.npy,spectrograms/noisy/p284_376.npy
spectrograms/clean/p316_042.npy,spectrograms/noisy/p316_042.npy
spectrograms/clean/p254_301.npy,spectrograms/noisy/p254_301.npy
spectrograms/clean/p326_400.npy,spectrograms/noisy/p326_400.npy
spectrograms/clean/p374_168.npy,spectrograms/noisy/p374_168.npy
spectrograms/clean/p247_034.npy,spectrograms/noisy/p247_034.npy
spectrograms/clean/p236_460.npy,spectrograms/noisy/p236_460.npy
spectrograms/clean/p245_162.npy,spectrograms/noisy/p245_162.npy
spectrograms/clean/p299_017.npy,spectrograms/noisy/p299_017.npy
spectrograms/clean/p248_275.npy,spectrograms/noisy/p248_275.npy
spectrograms/clean/p333_132.npy,spectrograms/noisy/p333_132.npy
spectrograms/clean/p333_221.npy,spectrograms/noisy/p333_221.npy
spectrograms/clean/p256_028.npy,spectrograms/noisy/p256_028.npy
spectrograms/clean/p273_363.npy,spectrograms/noisy/p273_363.npy
spectrograms/clean/p273_247.npy,spectrograms/noisy/p273_247.npy
spectrograms/clean/p226_302.npy,spectrograms/noisy/p226_302.npy
spectrograms/clean/p245_218.npy,spectrograms/noisy/p245_218.npy
spectrograms/clean/p310_288.npy,spectrograms/noisy/p310_288.npy
spectrograms/clean/p251_089.npy,spectrograms/noisy/p251_089.npy
spectrograms/clean/p249_170.npy,spectrograms/noisy/p249_170.npy
spectrograms/clean/p251_269.npy,spectrograms/noisy/p251_269.npy
spectrograms/clean/p345_003.npy,spectrograms/noisy/p345_003.npy
spectrograms/clean/p323_274.npy,spectrograms/noisy/p323_274.npy
spectrograms/clean/p360_224.npy,spectrograms/noisy/p360_224.npy
spectrograms/clean/p273_368.npy,spectrograms/noisy/p273_368.npy
spectrograms/clean/p286_112.npy,spectrograms/noisy/p286_112.npy
spectrograms/clean/p264_262.npy,spectrograms/noisy/p264_262.npy
spectrograms/clean/p226_309.npy,spectrograms/noisy/p226_309.npy
spectrograms/clean/p258_123.npy,spectrograms/noisy/p258_123.npy
spectrograms/clean/p239_097.npy,spectrograms/noisy/p239_097.npy
spectrograms/clean/p307_136.npy,spectrograms/noisy/p307_136.npy
spectrograms/clean/p292_396.npy,spectrograms/noisy/p292_396.npy
spectrograms/clean/p361_091.npy,spectrograms/noisy/p361_091.npy
spectrograms/clean/p314_293.npy,spectrograms/noisy/p314_293.npy
spectrograms/clean/p292_417.npy,spectrograms/noisy/p292_417.npy
spectrograms/clean/p275_246.npy,spectrograms/noisy/p275_246.npy
spectrograms/clean/p228_181.npy,spectrograms/noisy/p228_181.npy
spectrograms/clean/p236_059.npy,spectrograms/noisy/p236_059.npy
spectrograms/clean/p275_327.npy,spectrograms/noisy/p275_327.npy
spectrograms/clean/p376_143.npy,spectrograms/noisy/p376_143.npy
spectrograms/clean/p308_321.npy,spectrograms/noisy/p308_321.npy
spectrograms/clean/p264_422.npy,spectrograms/noisy/p264_422.npy
spectrograms/clean/p270_126.npy,spectrograms/noisy/p270_126.npy
spectrograms/clean/p284_221.npy,spectrograms/noisy/p284_221.npy
spectrograms/clean/p244_199.npy,spectrograms/noisy/p244_199.npy
spectrograms/clean/p247_477.npy,spectrograms/noisy/p247_477.npy
spectrograms/clean/p286_324.npy,spectrograms/noisy/p286_324.npy
spectrograms/clean/p263_099.npy,spectrograms/noisy/p263_099.npy
spectrograms/clean/p263_022.npy,spectrograms/noisy/p263_022.npy
spectrograms/clean/p361_161.npy,spectrograms/noisy/p361_161.npy
spectrograms/clean/p246_313.npy,spectrograms/noisy/p246_313.npy
spectrograms/clean/p245_279.npy,spectrograms/noisy/p245_279.npy
spectrograms/clean/p295_055.npy,spectrograms/noisy/p295_055.npy
spectrograms/clean/p276_033.npy,spectrograms/noisy/p276_033.npy
spectrograms/clean/p259_396.npy,spectrograms/noisy/p259_396.npy
spectrograms/clean/p310_396.npy,spectrograms/noisy/p310_396.npy
spectrograms/clean/p326_228.npy,spectrograms/noisy/p326_228.npy
spectrograms/clean/p272_203.npy,spectrograms/noisy/p272_203.npy
spectrograms/clean/p270_202.npy,spectrograms/noisy/p270_202.npy
spectrograms/clean/p269_094.npy,spectrograms/noisy/p269_094.npy
spectrograms/clean/p256_200.npy,spectrograms/noisy/p256_200.npy
spectrograms/clean/p259_377.npy,spectrograms/noisy/p259_377.npy
spectrograms/clean/p231_414.npy,spectrograms/noisy/p231_414.npy
spectrograms/clean/p326_308.npy,spectrograms/noisy/p326_308.npy
spectrograms/clean/p374_254.npy,spectrograms/noisy/p374_254.npy
spectrograms/clean/p312_380.npy,spectrograms/noisy/p312_380.npy
spectrograms/clean/p268_381.npy,spectrograms/noisy/p268_381.npy
spectrograms/clean/p376_123.npy,spectrograms/noisy/p376_123.npy
spectrograms/clean/p361_207.npy,spectrograms/noisy/p361_207.npy
spectrograms/clean/p283_083.npy,spectrograms/noisy/p283_083.npy
spectrograms/clean/p281_098.npy,spectrograms/noisy/p281_098.npy
spectrograms/clean/p293_175.npy,spectrograms/noisy/p293_175.npy
spectrograms/clean/p249_320.npy,spectrograms/noisy/p249_320.npy
spectrograms/clean/p256_213.npy,spectrograms/noisy/p256_213.npy
spectrograms/clean/p264_321.npy,spectrograms/noisy/p264_321.npy
spectrograms/clean/p306_067.npy,spectrograms/noisy/p306_067.npy
spectrograms/clean/p334_140.npy,spectrograms/noisy/p334_140.npy
spectrograms/clean/p281_200.npy,spectrograms/noisy/p281_200.npy
spectrograms/clean/p283_452.npy,spectrograms/noisy/p283_452.npy
spectrograms/clean/p270_013.npy,spectrograms/noisy/p270_013.npy
spectrograms/clean/p264_118.npy,spectrograms/noisy/p264_118.npy
spectrograms/clean/p283_273.npy,spectrograms/noisy/p283_273.npy
spectrograms/clean/p266_087.npy,spectrograms/noisy/p266_087.npy
spectrograms/clean/p334_316.npy,spectrograms/noisy/p334_316.npy
spectrograms/clean/p267_154.npy,spectrograms/noisy/p267_154.npy
spectrograms/clean/p279_014.npy,spectrograms/noisy/p279_014.npy
spectrograms/clean/p306_358.npy,spectrograms/noisy/p306_358.npy
spectrograms/clean/p227_316.npy,spectrograms/noisy/p227_316.npy
spectrograms/clean/p254_279.npy,spectrograms/noisy/p254_279.npy
spectrograms/clean/p335_186.npy,spectrograms/noisy/p335_186.npy
spectrograms/clean/p301_120.npy,spectrograms/noisy/p301_120.npy
spectrograms/clean/p299_018.npy,spectrograms/noisy/p299_018.npy
spectrograms/clean/p272_266.npy,spectrograms/noisy/p272_266.npy
spectrograms/clean/p304_215.npy,spectrograms/noisy/p304_215.npy
spectrograms/clean/p326_284.npy,spectrograms/noisy/p326_284.npy
spectrograms/clean/p248_195.npy,spectrograms/noisy/p248_195.npy
spectrograms/clean/p312_254.npy,spectrograms/noisy/p312_254.npy
spectrograms/clean/p226_121.npy,spectrograms/noisy/p226_121.npy
spectrograms/clean/p347_415.npy,spectrograms/noisy/p347_415.npy
spectrograms/clean/p227_110.npy,spectrograms/noisy/p227_110.npy
spectrograms/clean/p360_011.npy,spectrograms/noisy/p360_011.npy
spectrograms/clean/p254_236.npy,spectrograms/noisy/p254_236.npy
spectrograms/clean/p283_250.npy,spectrograms/noisy/p283_250.npy
spectrograms/clean/p278_121.npy,spectrograms/noisy/p278_121.npy
spectrograms/clean/p236_278.npy,spectrograms/noisy/p236_278.npy
spectrograms/clean/p304_309.npy,spectrograms/noisy/p304_309.npy
spectrograms/clean/p260_071.npy,spectrograms/noisy/p260_071.npy
spectrograms/clean/p293_197.npy,spectrograms/noisy/p293_197.npy
spectrograms/clean/p267_285.npy,spectrograms/noisy/p267_285.npy
spectrograms/clean/p299_353.npy,spectrograms/noisy/p299_353.npy
spectrograms/clean/p263_237.npy,spectrograms/noisy/p263_237.npy
spectrograms/clean/p292_382.npy,spectrograms/noisy/p292_382.npy
spectrograms/clean/p339_278.npy,spectrograms/noisy/p339_278.npy
spectrograms/clean/p341_230.npy,spectrograms/noisy/p341_230.npy
spectrograms/clean/p276_252.npy,spectrograms/noisy/p276_252.npy
spectrograms/clean/p307_032.npy,spectrograms/noisy/p307_032.npy
spectrograms/clean/p336_031.npy,spectrograms/noisy/p336_031.npy
spectrograms/clean/p256_316.npy,spectrograms/noisy/p256_316.npy
spectrograms/clean/p285_125.npy,spectrograms/noisy/p285_125.npy
spectrograms/clean/p326_188.npy,spectrograms/noisy/p326_188.npy
spectrograms/clean/p343_210.npy,spectrograms/noisy/p343_210.npy
spectrograms/clean/p269_361.npy,spectrograms/noisy/p269_361.npy
spectrograms/clean/p245_028.npy,spectrograms/noisy/p245_028.npy
spectrograms/clean/p323_262.npy,spectrograms/noisy/p323_262.npy
spectrograms/clean/p256_029.npy,spectrograms/noisy/p256_029.npy
spectrograms/clean/p323_030.npy,spectrograms/noisy/p323_030.npy
spectrograms/clean/p233_130.npy,spectrograms/noisy/p233_130.npy
spectrograms/clean/p270_115.npy,spectrograms/noisy/p270_115.npy
spectrograms/clean/p282_248.npy,spectrograms/noisy/p282_248.npy
spectrograms/clean/p228_340.npy,spectrograms/noisy/p228_340.npy
spectrograms/clean/p250_061.npy,spectrograms/noisy/p250_061.npy
spectrograms/clean/p339_252.npy,spectrograms/noisy/p339_252.npy
spectrograms/clean/p287_291.npy,spectrograms/noisy/p287_291.npy
spectrograms/clean/p284_173.npy,spectrograms/noisy/p284_173.npy
spectrograms/clean/p231_238.npy,spectrograms/noisy/p231_238.npy
spectrograms/clean/p282_036.npy,spectrograms/noisy/p282_036.npy
spectrograms/clean/p305_413.npy,spectrograms/noisy/p305_413.npy
spectrograms/clean/p334_104.npy,spectrograms/noisy/p334_104.npy
spectrograms/clean/p276_177.npy,spectrograms/noisy/p276_177.npy
spectrograms/clean/p308_388.npy,spectrograms/noisy/p308_388.npy
spectrograms/clean/p374_078.npy,spectrograms/noisy/p374_078.npy
spectrograms/clean/p277_061.npy,spectrograms/noisy/p277_061.npy
spectrograms/clean/p360_253.npy,spectrograms/noisy/p360_253.npy
spectrograms/clean/p260_146.npy,spectrograms/noisy/p260_146.npy
spectrograms/clean/p230_146.npy,spectrograms/noisy/p230_146.npy
spectrograms/clean/p298_303.npy,spectrograms/noisy/p298_303.npy
spectrograms/clean/p279_188.npy,spectrograms/noisy/p279_188.npy
spectrograms/clean/p278_261.npy,spectrograms/noisy/p278_261.npy
spectrograms/clean/p314_272.npy,spectrograms/noisy/p314_272.npy
spectrograms/clean/p376_144.npy,spectrograms/noisy/p376_144.npy
spectrograms/clean/p237_310.npy,spectrograms/noisy/p237_310.npy
spectrograms/clean/p343_392.npy,spectrograms/noisy/p343_392.npy
spectrograms/clean/p239_383.npy,spectrograms/noisy/p239_383.npy
spectrograms/clean/p244_251.npy,spectrograms/noisy/p244_251.npy
spectrograms/clean/p254_396.npy,spectrograms/noisy/p254_396.npy
spectrograms/clean/p269_126.npy,spectrograms/noisy/p269_126.npy
spectrograms/clean/p271_407.npy,spectrograms/noisy/p271_407.npy
spectrograms/clean/p270_340.npy,spectrograms/noisy/p270_340.npy
spectrograms/clean/p314_362.npy,spectrograms/noisy/p314_362.npy
spectrograms/clean/p266_362.npy,spectrograms/noisy/p266_362.npy
spectrograms/clean/p374_274.npy,spectrograms/noisy/p374_274.npy
spectrograms/clean/p301_221.npy,spectrograms/noisy/p301_221.npy
spectrograms/clean/p301_065.npy,spectrograms/noisy/p301_065.npy
spectrograms/clean/p234_266.npy,spectrograms/noisy/p234_266.npy
spectrograms/clean/p305_025.npy,spectrograms/noisy/p305_025.npy
spectrograms/clean/p314_284.npy,spectrograms/noisy/p314_284.npy
spectrograms/clean/p266_224.npy,spectrograms/noisy/p266_224.npy
spectrograms/clean/p302_006.npy,spectrograms/noisy/p302_006.npy
spectrograms/clean/p313_384.npy,spectrograms/noisy/p313_384.npy
spectrograms/clean/p230_025.npy,spectrograms/noisy/p230_025.npy
spectrograms/clean/p243_176.npy,spectrograms/noisy/p243_176.npy
spectrograms/clean/p271_254.npy,spectrograms/noisy/p271_254.npy
spectrograms/clean/p307_178.npy,spectrograms/noisy/p307_178.npy
spectrograms/clean/p292_155.npy,spectrograms/noisy/p292_155.npy
spectrograms/clean/p233_296.npy,spectrograms/noisy/p233_296.npy
spectrograms/clean/p283_408.npy,spectrograms/noisy/p283_408.npy
spectrograms/clean/p282_269.npy,spectrograms/noisy/p282_269.npy
spectrograms/clean/p274_105.npy,spectrograms/noisy/p274_105.npy
spectrograms/clean/p287_267.npy,spectrograms/noisy/p287_267.npy
spectrograms/clean/p283_419.npy,spectrograms/noisy/p283_419.npy
spectrograms/clean/p363_373.npy,spectrograms/noisy/p363_373.npy
spectrograms/clean/p239_151.npy,spectrograms/noisy/p239_151.npy
spectrograms/clean/p347_060.npy,spectrograms/noisy/p347_060.npy
spectrograms/clean/p264_153.npy,spectrograms/noisy/p264_153.npy
spectrograms/clean/p313_069.npy,spectrograms/noisy/p313_069.npy
spectrograms/clean/p316_145.npy,spectrograms/noisy/p316_145.npy
spectrograms/clean/p230_400.npy,spectrograms/noisy/p230_400.npy
spectrograms/clean/p361_186.npy,spectrograms/noisy/p361_186.npy
spectrograms/clean/p298_215.npy,spectrograms/noisy/p298_215.npy
spectrograms/clean/p334_290.npy,spectrograms/noisy/p334_290.npy
spectrograms/clean/p336_115.npy,spectrograms/noisy/p336_115.npy
spectrograms/clean/p286_332.npy,spectrograms/noisy/p286_332.npy
spectrograms/clean/p247_196.npy,spectrograms/noisy/p247_196.npy
spectrograms/clean/p237_220.npy,spectrograms/noisy/p237_220.npy
spectrograms/clean/p226_095.npy,spectrograms/noisy/p226_095.npy
spectrograms/clean/p298_280.npy,spectrograms/noisy/p298_280.npy
spectrograms/clean/p361_225.npy,spectrograms/noisy/p361_225.npy
spectrograms/clean/p267_127.npy,spectrograms/noisy/p267_127.npy
spectrograms/clean/p347_212.npy,spectrograms/noisy/p347_212.npy
spectrograms/clean/p278_080.npy,spectrograms/noisy/p278_080.npy
spectrograms/clean/p227_071.npy,spectrograms/noisy/p227_071.npy
spectrograms/clean/p285_195.npy,spectrograms/noisy/p285_195.npy
spectrograms/clean/p361_258.npy,spectrograms/noisy/p361_258.npy
spectrograms/clean/p313_088.npy,spectrograms/noisy/p313_088.npy
spectrograms/clean/p341_330.npy,spectrograms/noisy/p341_330.npy
spectrograms/clean/p286_103.npy,spectrograms/noisy/p286_103.npy
spectrograms/clean/p312_101.npy,spectrograms/noisy/p312_101.npy
spectrograms/clean/p275_011.npy,spectrograms/noisy/p275_011.npy
spectrograms/clean/p307_291.npy,spectrograms/noisy/p307_291.npy
spectrograms/clean/p256_284.npy,spectrograms/noisy/p256_284.npy
spectrograms/clean/p247_465.npy,spectrograms/noisy/p247_465.npy
spectrograms/clean/p273_297.npy,spectrograms/noisy/p273_297.npy
spectrograms/clean/p295_167.npy,spectrograms/noisy/p295_167.npy
spectrograms/clean/p313_183.npy,spectrograms/noisy/p313_183.npy
spectrograms/clean/p239_450.npy,spectrograms/noisy/p239_450.npy
spectrograms/clean/p268_269.npy,spectrograms/noisy/p268_269.npy
spectrograms/clean/p263_263.npy,spectrograms/noisy/p263_263.npy
spectrograms/clean/p230_125.npy,spectrograms/noisy/p230_125.npy
spectrograms/clean/p245_176.npy,spectrograms/noisy/p245_176.npy
spectrograms/clean/p341_260.npy,spectrograms/noisy/p341_260.npy
spectrograms/clean/p265_044.npy,spectrograms/noisy/p265_044.npy
spectrograms/clean/p345_214.npy,spectrograms/noisy/p345_214.npy
spectrograms/clean/p312_081.npy,spectrograms/noisy/p312_081.npy
spectrograms/clean/p374_181.npy,spectrograms/noisy/p374_181.npy
spectrograms/clean/p260_049.npy,spectrograms/noisy/p260_049.npy
spectrograms/clean/p333_171.npy,spectrograms/noisy/p333_171.npy
spectrograms/clean/p326_046.npy,spectrograms/noisy/p326_046.npy
spectrograms/clean/p364_085.npy,spectrograms/noisy/p364_085.npy
spectrograms/clean/p347_420.npy,spectrograms/noisy/p347_420.npy
spectrograms/clean/p269_005.npy,spectrograms/noisy/p269_005.npy
